id,race_id,event_id,count_date,registered_count,completed_count,active_count,incomplete_count,registered_male_count,registered_female_count,registered_non_binary_count,registered_unspecified_count,group_count,donations_count,donations_total,credentials_used,timing_partner_id
241,87538,966119,"2025-06-03 17:41:12",36,0,36,0,0,0,0,36,0,0,0.00,0NffC99H...,8
242,87538,966120,"2025-06-03 17:41:12",252,0,252,0,0,0,0,252,0,0,0.00,0NffC99H...,8
243,87538,966121,"2025-06-03 17:41:12",8,0,8,0,0,0,0,8,0,0,0.00,0NffC99H...,8
244,87538,966122,"2025-06-03 17:41:12",12,0,12,0,0,0,0,12,0,0,0.00,0NffC99H...,8
245,87538,966123,"2025-06-03 17:41:12",29,0,29,0,0,0,0,29,0,0,0.00,0NffC99H...,8
246,88735,923371,"2025-06-03 17:41:12",24,0,24,0,0,0,0,24,0,0,0.00,KMVON3kq...,1
247,88735,923372,"2025-06-03 17:41:12",30,0,30,0,0,0,0,30,0,0,0.00,KMVON3kq...,1
248,88735,923373,"2025-06-03 17:41:12",4,0,4,0,0,0,0,4,0,0,0.00,KMVON3kq...,1
249,88735,923374,"2025-06-03 17:41:12",5,0,5,0,0,0,0,5,0,0,0.00,KMVON3kq...,1
250,88735,923375,"2025-06-03 17:41:12",13,0,13,0,0,0,0,13,0,0,0.00,KMVON3kq...,1
251,88735,923376,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
252,88735,923377,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
253,88735,923378,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,KMVON3kq...,1
254,88735,923379,"2025-06-03 17:41:12",8,0,8,0,0,0,0,8,0,0,0.00,KMVON3kq...,1
255,88977,950704,"2025-06-03 17:41:12",5,0,5,0,0,0,0,5,0,0,0.00,8Rs1dOb7...,7
256,90713,1004916,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,8Rs1dOb7...,7
257,90873,947830,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
258,90873,947831,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
259,90873,947832,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
260,90873,947833,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
261,90873,947834,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
262,90873,947835,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
263,90873,947836,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
264,90873,947837,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
265,91193,1004766,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
266,91193,1004767,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
267,91193,1004768,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
268,91193,1004769,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
269,91193,1004770,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
270,91193,1004771,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
271,91193,1004772,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
272,91193,1004773,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
273,91193,1004774,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
274,91193,1004775,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
275,91193,1004776,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
276,91193,1004777,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
277,91193,1004778,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
278,91193,1004779,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
279,91193,1004780,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
280,91193,1004781,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
281,91193,1004782,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
282,91232,946040,"2025-06-03 17:41:12",120,0,120,0,0,0,0,120,0,0,0.00,EuMWyAqP...,10
283,91232,946041,"2025-06-03 17:41:12",19,0,19,0,0,0,0,19,0,0,0.00,EuMWyAqP...,10
284,91232,946043,"2025-06-03 17:41:12",17,0,17,0,0,0,0,17,0,0,0.00,EuMWyAqP...,10
285,91232,946045,"2025-06-03 17:41:12",7,0,7,0,0,0,0,7,0,0,0.00,EuMWyAqP...,10
286,91232,946047,"2025-06-03 17:41:12",10,0,10,0,0,0,0,10,0,0,0.00,EuMWyAqP...,10
287,91232,946049,"2025-06-03 17:41:12",12,0,12,0,0,0,0,12,0,0,0.00,EuMWyAqP...,10
288,91232,946051,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,EuMWyAqP...,10
289,91232,946053,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,EuMWyAqP...,10
290,91232,946055,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,EuMWyAqP...,10
291,91232,946057,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,EuMWyAqP...,10
292,91232,946059,"2025-06-03 17:41:12",3,0,3,0,0,0,0,3,0,0,0.00,EuMWyAqP...,10
293,91606,967772,"2025-06-03 17:41:12",10,0,10,0,0,0,0,10,0,0,0.00,e1lSV9eY...,4
294,91606,967773,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
295,91606,967774,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
296,91701,958221,"2025-06-03 17:41:12",18,0,18,0,0,0,0,18,0,0,0.00,KMVON3kq...,1
297,91701,958222,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,KMVON3kq...,1
298,91701,958223,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
299,91971,942764,"2025-06-03 17:41:12",321,0,321,0,0,0,0,321,0,0,0.00,0NffC99H...,8
300,91971,942765,"2025-06-03 17:41:12",138,0,138,0,0,0,0,138,0,0,0.00,0NffC99H...,8
301,91971,942766,"2025-06-03 17:41:12",238,0,238,0,0,0,0,238,0,0,0.00,0NffC99H...,8
302,91971,942767,"2025-06-03 17:41:12",258,0,258,0,0,0,0,258,0,0,0.00,0NffC99H...,8
303,91971,942768,"2025-06-03 17:41:12",7,0,7,0,0,0,0,7,0,0,0.00,0NffC99H...,8
304,91971,942769,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,0NffC99H...,8
305,91971,942770,"2025-06-03 17:41:12",3,0,3,0,0,0,0,3,0,0,0.00,0NffC99H...,8
306,91971,942771,"2025-06-03 17:41:12",16,0,16,0,0,0,0,16,0,0,0.00,0NffC99H...,8
307,92141,947874,"2025-06-03 17:41:12",11,0,11,0,0,0,0,11,0,0,0.00,KMVON3kq...,1
308,92141,947875,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,KMVON3kq...,1
309,92141,947876,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
310,92141,947877,"2025-06-03 17:41:12",4,0,4,0,0,0,0,4,0,0,0.00,KMVON3kq...,1
311,92466,946017,"2025-06-03 17:41:12",79,0,79,0,0,0,0,79,0,0,0.00,EuMWyAqP...,10
312,92466,946018,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,EuMWyAqP...,10
313,92466,946019,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,EuMWyAqP...,10
314,92466,946020,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,EuMWyAqP...,10
315,92466,946021,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,EuMWyAqP...,10
316,92466,946022,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,EuMWyAqP...,10
317,92466,946023,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,EuMWyAqP...,10
318,92466,946024,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,EuMWyAqP...,10
319,92466,946025,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,EuMWyAqP...,10
320,92466,946026,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,EuMWyAqP...,10
321,92466,946027,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,EuMWyAqP...,10
322,92466,946028,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,EuMWyAqP...,10
323,92466,947650,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,EuMWyAqP...,10
324,92661,1003538,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
325,92876,910094,"2025-06-03 17:41:12",29,0,29,0,0,0,0,29,0,0,0.00,hNkiyApi...,9
326,95374,988781,"2025-06-03 17:41:12",4,0,4,0,0,0,0,4,0,0,0.00,0NffC99H...,8
327,95374,988782,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
328,95374,988783,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
329,95374,988784,"2025-06-03 17:41:12",3,0,3,0,0,0,0,3,0,0,0.00,0NffC99H...,8
330,95374,988785,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
331,95374,988787,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,0NffC99H...,8
332,96334,959277,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
333,96334,959278,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
334,96334,959279,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
335,96334,959280,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
336,96334,959281,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
337,96334,959282,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
338,96334,959283,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
339,96334,959284,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
340,98441,1007760,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
341,99845,935350,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,hNkiyApi...,9
342,99845,935351,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,hNkiyApi...,9
343,102516,999137,"2025-06-03 17:41:12",6,0,6,0,0,0,0,6,0,0,0.00,EuMWyAqP...,10
344,103234,963976,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
345,105226,923512,"2025-06-03 17:41:12",187,0,187,0,0,0,0,187,0,0,0.00,KMVON3kq...,1
346,105226,923513,"2025-06-03 17:41:12",34,0,34,0,0,0,0,34,0,0,0.00,KMVON3kq...,1
347,105226,923514,"2025-06-03 17:41:12",27,0,27,0,0,0,0,27,0,0,0.00,KMVON3kq...,1
348,106886,901714,"2025-06-03 17:41:12",69,0,69,0,0,0,0,69,0,0,0.00,KMVON3kq...,1
349,106886,901715,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,KMVON3kq...,1
350,106886,901716,"2025-06-03 17:41:12",6,0,6,0,0,0,0,6,0,0,0.00,KMVON3kq...,1
351,109272,964197,"2025-06-03 17:41:12",14,0,14,0,0,0,0,14,0,0,0.00,8Rs1dOb7...,7
352,109272,964198,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,8Rs1dOb7...,7
353,109272,964199,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,8Rs1dOb7...,7
354,109351,938108,"2025-06-03 17:41:12",92,0,92,0,0,0,0,92,0,0,0.00,KMVON3kq...,1
355,109351,938110,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,KMVON3kq...,1
356,110152,954932,"2025-06-03 17:41:12",10,0,10,0,0,0,0,10,0,0,0.00,hNkiyApi...,9
357,110156,971170,"2025-06-03 17:41:12",48,0,48,0,0,0,0,48,0,0,0.00,e1lSV9eY...,4
358,110156,971171,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,e1lSV9eY...,4
359,110306,953632,"2025-06-03 17:41:12",15,0,15,0,0,0,0,15,0,0,0.00,hNkiyApi...,9
360,110306,953633,"2025-06-03 17:41:12",7,0,7,0,0,0,0,7,0,0,0.00,hNkiyApi...,9
361,110306,953634,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,hNkiyApi...,9
362,110306,953635,"2025-06-03 17:41:12",7,0,7,0,0,0,0,7,0,0,0.00,hNkiyApi...,9
363,110306,954830,"2025-06-03 17:41:12",10,0,10,0,0,0,0,10,0,0,0.00,hNkiyApi...,9
364,110937,971550,"2025-06-03 17:41:12",20,0,20,0,0,0,0,20,0,0,0.00,e1lSV9eY...,4
365,110937,971551,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
366,110937,971552,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
367,111929,988720,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,hNkiyApi...,9
368,112096,989582,"2025-06-03 17:41:12",447,0,447,0,0,0,0,447,0,0,0.00,KMVON3kq...,1
369,112587,973767,"2025-06-03 17:41:12",122,0,122,0,0,0,0,122,0,0,0.00,KMVON3kq...,1
370,112587,973768,"2025-06-03 17:41:12",108,0,108,0,0,0,0,108,0,0,0.00,KMVON3kq...,1
371,112587,973769,"2025-06-03 17:41:12",43,0,43,0,0,0,0,43,0,0,0.00,KMVON3kq...,1
372,113165,971597,"2025-06-03 17:41:12",135,0,135,0,0,0,0,135,0,0,0.00,EuMWyAqP...,10
373,113717,889646,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,yHvMFx1y...,6
374,113717,889647,"2025-06-03 17:41:12",7,0,7,0,0,0,0,7,0,0,0.00,yHvMFx1y...,6
375,113717,889648,"2025-06-03 17:41:12",3,0,3,0,0,0,0,3,0,0,0.00,yHvMFx1y...,6
376,114076,933340,"2025-06-03 17:41:12",22,0,22,0,0,0,0,22,0,0,0.00,vP2zSKDo...,5
377,114076,933341,"2025-06-03 17:41:12",22,0,22,0,0,0,0,22,0,0,0.00,vP2zSKDo...,5
378,114076,933342,"2025-06-03 17:41:12",7,0,7,0,0,0,0,7,0,0,0.00,vP2zSKDo...,5
379,114076,933343,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
380,114076,933344,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
381,114529,953707,"2025-06-03 17:41:12",9,0,9,0,0,0,0,9,0,0,0.00,hNkiyApi...,9
382,114529,953708,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,hNkiyApi...,9
383,114544,965864,"2025-06-03 17:41:12",16,0,16,0,0,0,0,16,0,0,0.00,0NffC99H...,8
384,114544,965865,"2025-06-03 17:41:12",12,0,12,0,0,0,0,12,0,0,0.00,0NffC99H...,8
385,114544,965866,"2025-06-03 17:41:12",10,0,10,0,0,0,0,10,0,0,0.00,0NffC99H...,8
386,114544,965867,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,0NffC99H...,8
387,114616,996242,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,8Rs1dOb7...,7
388,114616,996243,"2025-06-03 17:41:12",6,0,6,0,0,0,0,6,0,0,0.00,8Rs1dOb7...,7
389,114616,996244,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,8Rs1dOb7...,7
390,114725,996052,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,UbKAN4u6...,2
391,114725,996053,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,UbKAN4u6...,2
392,116427,974490,"2025-06-03 17:41:12",59,0,59,0,0,0,0,59,0,0,0.00,hNkiyApi...,9
393,116427,974491,"2025-06-03 17:41:12",12,0,12,0,0,0,0,12,0,0,0.00,hNkiyApi...,9
394,116427,974492,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,hNkiyApi...,9
395,116652,999060,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
396,116652,999061,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
397,116659,999058,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
398,116659,999059,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
399,120840,933319,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
400,123423,907041,"2025-06-03 17:41:12",265,0,265,0,0,0,0,265,0,0,0.00,8Rs1dOb7...,7
401,123423,907042,"2025-06-03 17:41:12",3,0,3,0,0,0,0,3,0,0,0.00,8Rs1dOb7...,7
402,123423,907043,"2025-06-03 17:41:12",81,0,81,0,0,0,0,81,0,0,0.00,8Rs1dOb7...,7
403,123423,907044,"2025-06-03 17:41:12",12,0,12,0,0,0,0,12,0,0,0.00,8Rs1dOb7...,7
404,123423,907045,"2025-06-03 17:41:12",10,0,10,0,0,0,0,10,0,0,0.00,8Rs1dOb7...,7
405,124118,977461,"2025-06-03 17:41:12",27,0,27,0,0,0,0,27,0,0,0.00,vP2zSKDo...,5
406,124118,977462,"2025-06-03 17:41:12",3,0,3,0,0,0,0,3,0,0,0.00,vP2zSKDo...,5
407,124118,977463,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,vP2zSKDo...,5
408,124118,977464,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,vP2zSKDo...,5
409,124610,910081,"2025-06-03 17:41:12",92,0,92,0,0,0,0,92,0,0,0.00,hNkiyApi...,9
410,128166,972455,"2025-06-03 17:41:12",165,0,165,0,0,0,0,165,0,0,0.00,EuMWyAqP...,10
411,128166,972456,"2025-06-03 17:41:12",30,0,30,0,0,0,0,30,0,0,0.00,EuMWyAqP...,10
412,128641,920724,"2025-06-03 17:41:12",100,0,100,0,0,0,0,100,0,0,0.00,KMVON3kq...,1
413,128641,920725,"2025-06-03 17:41:12",130,0,130,0,0,0,0,130,0,0,0.00,KMVON3kq...,1
414,128641,994626,"2025-06-03 17:41:12",5,0,5,0,0,0,0,5,0,0,0.00,KMVON3kq...,1
415,128971,979734,"2025-06-03 17:41:12",429,0,429,0,0,0,0,429,0,0,0.00,8Rs1dOb7...,7
416,128971,979735,"2025-06-03 17:41:12",83,0,83,0,0,0,0,83,0,0,0.00,8Rs1dOb7...,7
417,128971,979736,"2025-06-03 17:41:12",51,0,51,0,0,0,0,51,0,0,0.00,8Rs1dOb7...,7
418,128971,979737,"2025-06-03 17:41:12",40,0,40,0,0,0,0,40,0,0,0.00,8Rs1dOb7...,7
419,128971,979738,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,8Rs1dOb7...,7
420,128971,979739,"2025-06-03 17:41:12",26,0,26,0,0,0,0,26,0,0,0.00,8Rs1dOb7...,7
421,128971,979740,"2025-06-03 17:41:12",16,0,16,0,0,0,0,16,0,0,0.00,8Rs1dOb7...,7
422,129362,932259,"2025-06-03 17:41:12",59,0,59,0,0,0,0,59,0,0,0.00,vP2zSKDo...,5
423,129362,932260,"2025-06-03 17:41:12",11,0,11,0,0,0,0,11,0,0,0.00,vP2zSKDo...,5
424,129362,948898,"2025-06-03 17:41:12",9,0,9,0,0,0,0,9,0,0,0.00,vP2zSKDo...,5
425,129862,910084,"2025-06-03 17:41:12",92,0,92,0,0,0,0,92,0,0,0.00,hNkiyApi...,9
426,129992,961577,"2025-06-03 17:41:12",263,0,263,0,0,0,0,263,0,0,0.00,yHvMFx1y...,6
427,130229,977299,"2025-06-03 17:41:12",10,0,10,0,0,0,0,10,0,0,0.00,e1lSV9eY...,4
428,130229,977300,"2025-06-03 17:41:12",20,0,20,0,0,0,0,20,0,0,0.00,e1lSV9eY...,4
429,130229,977301,"2025-06-03 17:41:12",14,0,14,0,0,0,0,14,0,0,0.00,e1lSV9eY...,4
430,130229,977302,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
431,130229,977303,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,e1lSV9eY...,4
432,130229,977304,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
433,130420,1001780,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
434,130420,1001781,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
435,131087,955715,"2025-06-03 17:41:12",110,0,110,0,0,0,0,110,0,0,0.00,vP2zSKDo...,5
436,131087,955716,"2025-06-03 17:41:12",27,0,27,0,0,0,0,27,0,0,0.00,vP2zSKDo...,5
437,131295,981425,"2025-06-03 17:41:12",45,0,45,0,0,0,0,45,0,0,0.00,KMVON3kq...,1
438,131295,981426,"2025-06-03 17:41:12",11,0,11,0,0,0,0,11,0,0,0.00,KMVON3kq...,1
439,133015,950480,"2025-06-03 17:41:12",15,0,15,0,0,0,0,15,0,0,0.00,e1lSV9eY...,4
440,133015,950481,"2025-06-03 17:41:12",15,0,15,0,0,0,0,15,0,0,0.00,e1lSV9eY...,4
441,133015,950482,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
442,133058,1005190,"2025-06-03 17:41:12",78,0,78,0,0,0,0,78,0,0,0.00,alwfRlvl...,3
443,133058,1005191,"2025-06-03 17:41:12",22,0,22,0,0,0,0,22,0,0,0.00,alwfRlvl...,3
444,133058,1005192,"2025-06-03 17:41:12",1200,0,1200,0,0,0,0,1200,0,0,0.00,alwfRlvl...,3
445,133058,1005193,"2025-06-03 17:41:12",479,0,479,0,0,0,0,479,0,0,0.00,alwfRlvl...,3
446,133058,1005194,"2025-06-03 17:41:12",127,0,127,0,0,0,0,127,0,0,0.00,alwfRlvl...,3
447,133058,1005195,"2025-06-03 17:41:12",39,0,39,0,0,0,0,39,0,0,0.00,alwfRlvl...,3
448,133058,1005196,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,alwfRlvl...,3
449,133058,1005197,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,alwfRlvl...,3
450,133058,1005198,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,alwfRlvl...,3
451,133058,1005199,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,alwfRlvl...,3
452,133058,1005200,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,alwfRlvl...,3
453,133058,1005201,"2025-06-03 17:41:12",8,0,8,0,0,0,0,8,0,0,0.00,alwfRlvl...,3
454,133058,1005202,"2025-06-03 17:41:12",11,0,11,0,0,0,0,11,0,0,0.00,alwfRlvl...,3
455,133058,1005203,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,alwfRlvl...,3
456,133058,1005204,"2025-06-03 17:41:12",4,0,4,0,0,0,0,4,0,0,0.00,alwfRlvl...,3
457,133058,1005205,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,alwfRlvl...,3
458,133058,1005206,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,alwfRlvl...,3
459,133058,1005207,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,alwfRlvl...,3
460,133058,1005208,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,alwfRlvl...,3
461,133402,991645,"2025-06-03 17:41:12",4,0,4,0,0,0,0,4,0,0,0.00,8Rs1dOb7...,7
462,133402,991646,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,8Rs1dOb7...,7
463,134085,996997,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
464,135261,994039,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
465,135261,994040,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,e1lSV9eY...,4
466,135640,983821,"2025-06-03 17:41:12",236,0,236,0,0,0,0,236,0,0,0.00,KMVON3kq...,1
467,136035,969210,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
468,136035,969211,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
469,136035,969212,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
470,136117,1006641,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,hNkiyApi...,9
471,136117,1006642,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,hNkiyApi...,9
472,137328,990880,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
473,137328,990881,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,yHvMFx1y...,6
474,138666,925823,"2025-06-03 17:41:12",320,0,320,0,0,0,0,320,0,0,0.00,0NffC99H...,8
475,138666,925824,"2025-06-03 17:41:12",7,0,7,0,0,0,0,7,0,0,0.00,0NffC99H...,8
476,138666,925825,"2025-06-03 17:41:12",318,0,318,0,0,0,0,318,0,0,0.00,0NffC99H...,8
477,138666,925826,"2025-06-03 17:41:12",4,0,4,0,0,0,0,4,0,0,0.00,0NffC99H...,8
478,138666,925827,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,0NffC99H...,8
479,138666,925828,"2025-06-03 17:41:12",1,0,1,0,0,0,0,1,0,0,0.00,0NffC99H...,8
480,138666,925829,"2025-06-03 17:41:12",2,0,2,0,0,0,0,2,0,0,0.00,0NffC99H...,8
481,139345,999441,"2025-06-03 17:41:12",0,0,0,0,0,0,0,0,0,0,0.00,KMVON3kq...,1
